collected_at,fcltNo,fcltNm,lineNm,stnCd,stnNm,stnNo,crtrYmd,upbdnbSe,mngNo,vcntEntrcNo,bgngFlrGrndUdgdSe,bgngFlr,bgngFlrDtlPstn,endFlrGrndUdgdSe,endFlr,endFlrDtlPstn,elvtrWdthBt,elvtrSn,oprtngSitu
2026-08-07 15:39,1041660,승강기)에스컬레이터-구의 1번출구 하행1,2호선,0213,구의,213,20210527,하행,1,1,지상,2,1번 출입구,지상,1,1번 출입구,1200,1809-196,M
2026-08-07 15:39,1141458,승강기)에스컬레이터-왕십리 내선 2-3 하행5,2호선,0208,왕십리,208,20210527,하행,5,내부,지하,B1,한양대 방면2-3,지하,B2,한양대 방면2-3,800,1809-218,M
2026-08-07 15:39,1041661,승강기)에스컬레이터-구의 1번출구 상행2,2호선,0213,구의,213,20210527,상행,2,1,지상,1,1번 출입구,지상,2,1번 출입구,1200,1809-197,M
2026-08-07 15:39,1141459,승강기)에스컬레이터-왕십리 내선 2-3 상행6,2호선,0208,왕십리,208,20210527,상행,6,내부,지하,B2,한양대 방면2-3,지하,B1,한양대 방면2-3,800,1809-219,M
2026-08-07 15:39,1041662,승강기)에스컬레이터-동역사(2) 3번출구 1호기,2호선,0205,동대문역사문화공원,205,20210527,하행,1,3,지상,1,3번 출입구,지하,B1,3번 출입구,800,1800-722,M
2026-08-07 15:39,1141460,승강기)에스컬레이터-왕십리 내선 3-1 하행7,2호선,0208,왕십리,208,20210527,하행,7,내부,지하,B1,한양대 방면3-1,지하,B2,한양대 방면3-1,1200,1808-501,M
2026-08-07 15:39,1041663,승강기)에스컬레이터-동역사(2) 3번출구 2호기,2호선,0205,동대문역사문화공원,205,20210527,상행,2,3,지하,B1,3번 출입구,지상,1,3번 출입구,800,1800-723,M
2026-08-07 15:39,1141461,승강기)에스컬레이터-왕십리 내선 3-1 상행8,2호선,0208,왕십리,208,20210527,상행,8,내부,지하,B2,한양대 방면3-1,지하,B1,한양대 방면3-1,1200,1808-502,M
2026-08-07 15:39,1041668,승강기)에스컬레이터-성수 3번출구 5호기,2호선,0211,성수,211,20210527,하행,5,3,지상,2,3번 출입구,지상,1,3번 출입구,1200,1809-490,S
2026-08-07 15:39,1141463,승강기)에스컬레이터-구로디지털단지 2번출구 상행1,2호선,0232,구로디지털단지,232,20210527,상행,1,2,지상,1,2번 출입구,지상,2,2번 출입구,1200,1803-560,M
2026-08-07 15:39,1041669,승강기)에스컬레이터-성수 3번출구 6호기,2호선,0211,성수,211,20210527,상행,6,3,지상,1,3번 출입구,지상,2,3번 출입구,1200,1809-491,M
2026-08-07 15:39,1141464,승강기)에스컬레이터-구로디지털단지 3번출구 하행2,2호선,0232,구로디지털단지,232,20210527,하행,2,3,지상,2,3번 출입구,지상,1,3번 출입구,1200,1803-561,M
2026-08-07 15:39,1041670,승강기)에스컬레이터-성수 4번출구 7호기,2호선,0211,성수,211,20210527,하행,7,4,지상,2,4번 출입구,지상,1,4번 출입구,1200,1809-492,M
2026-08-07 15:39,1041671,승강기)에스컬레이터-성수 4번출구 8호기,2호선,0211,성수,211,20210527,상행,8,4,지상,1,4번 출입구,지상,2,4번 출입구,1200,1809-493,M
2026-08-07 15:39,1143612,승강기)에스컬레이터-시청(2) 서울역방향 1-4 근접 3호기,2호선,0201,시청,201,20210527,하행,3,내부,지하,B1,연결통로(1호선 서울역 방면),지하,B2,연결통로(1호선 서울역 방면),1200,1808-578,M
2026-08-07 15:39,1041672,승강기)에스컬레이터-건대입구 6번출구 하행1,2호선,0212,건대입구,212,20210527,하행,1,6,지상,2,6번 출입구,지상,1,6번 출입구,800,1801-062,S
2026-08-07 15:39,1143613,승강기)에스컬레이터-시청(2) 서울역방향 1-4 근접 4호기,2호선,0201,시청,201,20210527,상행,4,내부,지하,B2,연결통로(1호선 서울역 방면),지하,B1,연결통로(1호선 서울역 방면),1200,1808-577,M
2026-08-07 15:39,1834782,승강기)에스컬레이터-구의 3번 출입구 상행7,2호선,0213,구의,213,20260805,상행,7,3번 출입구,지하,B1,3번 출입구,지상,1,3번 출입구,1200,1817-705,
2026-08-07 15:39,1041673,승강기)에스컬레이터-건대입구 6번출구 상행2,2호선,0212,건대입구,212,20210527,상행,2,6,지상,1,6번 출입구,지상,2,6번 출입구,800,1801-063,S
2026-08-07 15:39,1143614,승강기)에스컬레이터-시청(2) 내부화장실 근접 5호기,2호선,0201,시청,201,20210527,하행,5,내부,지하,B1,환승통로(1호선 방면 내부화장실 근접),지하,B2,환승통로(1호선 방면 내부화장실 근접),1200,1808-576,M
2026-08-07 15:39,1834783,승강기)에스컬레이터-구의 3번 출입구 하행8,2호선,0213,구의,213,20260805,하행,8,3번 출입구,지하,B1,3번 출입구,지상,1,3번 출입구,1200,1817-706,
2026-08-07 15:39,1041674,승강기)에스컬레이터-충정로(2) 내부 1호기,2호선,0243,충정로,243,20210527,하행,1,내부,지하,B2,"시청 방면7-1, 아현 방면4-4",지하,B3,"시청 방면7-1, 아현 방면4-4",1200,1809-482,M
2026-08-07 15:39,1143615,승강기)에스컬레이터-시청(2) 내부화장실 근접 6호기,2호선,0201,시청,201,20210527,상행,6,내부,지하,B2,환승통로(1호선 방면 내부화장실 근접),지하,B1,환승통로(1호선 방면 내부화장실 근접),1200,1808-575,M
2026-08-07 15:39,1041675,승강기)에스컬레이터-충정로(2) 내부 2호기,2호선,0243,충정로,243,20210527,상행,2,내부,지하,B3,"아현 방면4-4, 시청 방면7-1",지하,B2,"아현 방면4-4, 시청 방면7-1",1200,1809-483,M
2026-08-07 15:39,1143984,승강기)에스컬레이터-문래 1번출구 하행1,2호선,0235,문래,235,20210527,하행,1,1,지상,1,1번 출입구,지하,B1,1번 출입구,800,1807-182,M
2026-08-07 15:39,1143985,승강기)에스컬레이터-문래 1번출구 상행2,2호선,0235,문래,235,20210527,상행,2,1,지하,B1,1번 출입구,지상,1,1번 출입구,800,1807-181,M
2026-08-07 15:39,1779320,승강기)에스컬레이터-강변역 내부 1호기,2호선,0214,강변,214,20220511,하행,1,내부,지상,1,잠실나루 방면9-1,지하,B2,잠실나루 방면9-1,800형,1811-789,M
2026-08-07 15:39,1041682,승강기)에스컬레이터-영등포구청 1번출구 하행1,2호선,0236,영등포구청,236,20210527,하행,1,1,지상,1,1번 출입구,지하,B1,1번 출입구,800,1803-525,M
2026-08-07 15:39,1779321,승강기)에스컬레이터-강변역 내부 2호기,2호선,0214,강변,214,20220511,상행,2,내부,지상,2,잠실나루 방면9-1,지상,3,잠실나루 방면9-1,800형,1811-788,M
2026-08-07 15:39,1041683,승강기)에스컬레이터-영등포구청 1번출구 상행2,2호선,0236,영등포구청,236,20210527,상행,2,1,지하,B1,1번 출입구,지상,1,1번 출입구,800,1803-524,M
2026-08-07 15:39,1143987,승강기)에스컬레이터-구의 2번출구 하행5,2호선,0213,구의,213,20210527,하행,5,2,지상,1,2번 출입구,지상,2,2번 출입구,1200,1806-177,M
2026-08-07 15:39,1041688,승강기)에스컬레이터-교대(2) 6번출구 1호기,2호선,0223,교대,223,20210527,하행,1,6,지상,1,6번 출입구,지하,B1,6번 출입구,800,1801-775,M
2026-08-07 15:39,1041689,승강기)에스컬레이터-교대(2) 6번출구 2호기,2호선,0223,교대,223,20210527,상행,2,6,지하,B1,6번 출입구,지상,1,6번 출입구,800,1801-774,M
2026-08-07 15:39,1143993,승강기)에스컬레이터-문래 2번출구 하행3,2호선,0235,문래,235,20210527,하행,3,2,지상,1,2번 출입구,지하,B1,2번 출입구,800,1807-183,M
2026-08-07 15:39,1143994,승강기)에스컬레이터-문래 2번출구 상행4,2호선,0235,문래,235,20210527,상행,4,2,지하,B1,2번 출입구,지상,1,2번 출입구,800,1807-184,M
2026-08-07 15:39,1143995,승강기)에스컬레이터-구의 2번출구 상행6,2호선,0213,구의,213,20210527,상행,6,2,지상,1,2번 출입구,지상,2,2번 출입구,1200,1806-178,M
2026-08-07 15:39,1477423,승강기)에스컬레이터-아현 1번출구 1호기,2호선,0242,아현,242,20210527,하행,1,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1810-493,M
2026-08-07 15:39,1477424,승강기)에스컬레이터-아현 1번출구 2호기,2호선,0242,아현,242,20210527,상행,2,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1810-492,M
2026-08-07 15:39,1041694,승강기)에스컬레이터-왕십리 3번출구 하행1,2호선,0208,왕십리,208,20210527,하행,1,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1800-400,M
2026-08-07 15:39,1041695,승강기)에스컬레이터-왕십리 3번출구 상행2,2호선,0208,왕십리,208,20210527,상행,2,3,지하,B1,3번 출입구,지상,1,3번 출입구,1200,1801-006,M
2026-08-07 15:39,1041696,승강기)에스컬레이터-합정(2) 2번출구 3호기,2호선,0238,합정,238,20210527,하행,3,2,지상,1,2번 출입구,지하,B2,2번 출입구,1200,1809-484,M
2026-08-07 15:39,1041697,승강기)에스컬레이터-합정(2) 2번출구 4호기,2호선,0238,합정,238,20210527,상행,4,2,지하,B2,2번 출입구,지상,1,2번 출입구,1200,1809-485,M
2026-08-07 15:39,1041702,승강기)에스컬레이터-잠실 5번출구 하행1,2호선,0216,잠실,216,20210527,하행,1,5,지상,1,5번 출입구,지하,B1,5번 출입구,1200,1801-758,M
2026-08-07 15:39,1041703,승강기)에스컬레이터-잠실 5번출구 상행2,2호선,0216,잠실,216,20210527,상행,2,5,지하,B1,5번 출입구,지상,1,5번 출입구,1200,1801-757,M
2026-08-07 15:39,1041704,승강기)에스컬레이터-삼성 3번 출입구 1호기,2호선,0219,삼성,219,20210527,하행,1,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1805-214,M
2026-08-07 15:39,1041705,승강기)에스컬레이터-삼성 3번 출입구 2호기,2호선,0219,삼성,219,20210527,상행,2,3,지하,B1,3번 출입구,지상,1,3번 출입구,1200,1805-215,M
2026-08-07 15:39,1041706,승강기)에스컬레이터-선릉 4번출구 하행1,2호선,0220,선릉,220,20210527,하행,1,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1802-744,M
2026-08-07 15:39,1145414,승강기)에스컬레이터-서초 3번출구 하행 3,2호선,0224,서초,224,20210527,하행,3,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1806-990,M
2026-08-07 15:39,1041707,승강기)에스컬레이터-선릉 4번출구 상행2,2호선,0220,선릉,220,20210527,상행,2,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1802-745,M
2026-08-07 15:39,1145415,승강기)에스컬레이터-서초 3번출구 상행 4,2호선,0224,서초,224,20210527,상행,4,3,지하,B1,3번 출입구,지상,1,3번 출입구,1200,1806-989,M
2026-08-07 15:39,1497811,승강기)에스컬레이터-대림 8번출구 하행3,2호선,0233,대림,233,20210527,하행,3,8,지상,2,8번 출입구,지상,1,8번 출입구,1200,1803-790,M
2026-08-07 15:39,1041708,승강기)에스컬레이터-역삼 3번출구 9호기,2호선,0221,역삼,221,20210527,하행,9,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1801-830,M
2026-08-07 15:39,1145416,승강기)에스컬레이터-서초 4번출구 하행 5,2호선,0224,서초,224,20210527,하행,5,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1807-000,M
2026-08-07 15:39,1497812,승강기)에스컬레이터-대림 8번출구 상행4,2호선,0233,대림,233,20210527,상행,4,8,지상,1,8번 출입구,지상,2,8번 출입구,1200,1803-791,S
2026-08-07 15:39,1041709,승강기)에스컬레이터-역삼 3번출구 10호기,2호선,0221,역삼,221,20210527,상행,10,3,지하,B1,3번 출입구,지상,1,3번 출입구,1200,1801-837,M
2026-08-07 15:39,1145417,승강기)에스컬레이터-서초 4번출구 상행 6,2호선,0224,서초,224,20210527,상행,6,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1806-999,M
2026-08-07 15:39,1497813,승강기)에스컬레이터-성수 1번출구 1호기,2호선,0211,성수,211,20210527,하행,1,1,지상,1,1번 출입구,지상,2,1번 출입구,1200,1809-486,M
2026-08-07 15:39,1041710,승강기)에스컬레이터-역삼 4번출구 11호기,2호선,0221,역삼,221,20210527,하행,11,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1805-229,M
2026-08-07 15:39,1145418,"승강기)에스컬레이터-서초 3,4번출구 하행7",2호선,0224,서초,224,20210527,하행,7,"3,4",지상,1,"3,4번 출입구",지하,B1,"3,4번 출입구",1200,1808-896,M
2026-08-07 15:39,1497814,승강기)에스컬레이터-성수 1번출구 2호기,2호선,0211,성수,211,20210527,상행,2,1,지상,2,1번 출입구,지상,1,1번 출입구,1200,1809-487,M
2026-08-07 15:39,1041711,승강기)에스컬레이터-역삼 4번출구 12호기,2호선,0221,역삼,221,20210527,상행,12,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1805-230,M
2026-08-07 15:39,1145419,"승강기)에스컬레이터-서초 3,4번출구 상행8",2호선,0224,서초,224,20210527,상행,8,"3,4",지하,B1,"3,4번 출입구",지상,1,"3,4번 출입구",1200,1808-892,M
2026-08-07 15:39,1497815,승강기)에스컬레이터-성수 2번출구 3호기,2호선,0211,성수,211,20210527,하행,3,2,지상,1,2번 출입구,지상,2,2번 출입구,1200,1809-488,M
2026-08-07 15:39,1041712,승강기)에스컬레이터-낙성대 4번출구 하행1,2호선,0227,낙성대,227,20210527,하행,1,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,1803-573,M
2026-08-07 15:39,1146219,승강기)에스컬레이터-방배 4번출구 1호기,2호선,0225,방배,225,20210527,하행,1,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1809-589,M
2026-08-07 15:39,1497816,승강기)에스컬레이터-성수 2번출구 4호기,2호선,0211,성수,211,20210527,상행,4,2,지상,2,2번 출입구,지상,1,2번 출입구,1200,1809-489,M
2026-08-07 15:39,1041713,승강기)에스컬레이터-낙성대 4번출구 상행2,2호선,0227,낙성대,227,20210527,상행,2,4,지하,B1,4번 출입구,지상,1,4번 출입구,800,1803-574,M
2026-08-07 15:39,1146220,승강기)에스컬레이터-방배 4번출구 2호기,2호선,0225,방배,225,20210527,상행,2,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1809-590,M
2026-08-07 15:39,1498896,승강기)에스컬레이터-뚝섬 3번 출구 7호기,2호선,0210,뚝섬,210,20210527,하행,7,3,지상,1,3번 출입구,지상,2,3번 출입구,800,1812-506,M
2026-08-07 15:39,1498897,승강기)에스컬레이터-뚝섬 3번 출구 8호기,2호선,0210,뚝섬,210,20210527,상행,8,3,지상,2,3번 출입구,지상,1,3번 출입구,800,1812-505,M
2026-08-07 15:39,1041716,승강기)에스컬레이터-종합운동장 4번출구 1호기,2호선,0218,종합운동장,218,20210527,하행,1,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1801-772,M
2026-08-07 15:39,1041717,승강기)에스컬레이터-종합운동장 4번출구 2호기,2호선,0218,종합운동장,218,20210527,상행,2,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1801-773,M
2026-08-07 15:39,1500039,승강기)에스컬레이터-종합운동장 1번출구 4호기,2호선,0218,종합운동장,218,20210527,하행,4,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1811-803,M
2026-08-07 15:39,1500040,승강기)에스컬레이터-종합운동장 1번출구 5호기,2호선,0218,종합운동장,218,20210527,상행,5,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1811-804,M
2026-08-07 15:39,1500041,승강기)에스컬레이터-삼성 7번 출입구 3호기,2호선,0219,삼성,219,20210527,하행,3,7,지상,1,7번 출입구,지하,B1,7번 출입구,1200,1811-348,M
2026-08-07 15:39,1146227,승강기)에스컬레이터-을지로4가(2) 5번 출입구 2,2호선,0204,을지로4가,204,20210527,상행,2,5,지하,B1,5번 출입구,지상,1,5번 출입구,1200,1808-583,M
2026-08-07 15:39,1500042,승강기)에스컬레이터-삼성 7번 출입구 4호기,2호선,0219,삼성,219,20210527,상행,4,7,지하,B1,7번 출입구,지상,1,7번 출입구,1200,1811-347,M
2026-08-07 15:39,1146228,승강기)에스컬레이터-을지로4가(2) 5번 출입구 1,2호선,0204,을지로4가,204,20210527,하행,1,5,지상,1,5번 출입구,지하,B1,5번 출입구,1200,1808-584,M
2026-08-07 15:39,1500043,승강기)에스컬레이터-신림 4번출구 4호기,2호선,0230,신림,230,20210527,하행,4,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1810-998,M
2026-08-07 15:39,1500044,승강기)에스컬레이터-신림 4번출구 5호기,2호선,0230,신림,230,20210527,상행,5,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1810-999,M
2026-08-07 15:39,1148663,승강기)에스컬레이터-서울대입구 3번출구 5호기,2호선,0228,서울대입구,228,20210527,하행,5,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1803-450,M
2026-08-07 15:39,1500045,승강기)에스컬레이터-양천구청 1번 출입구 1호기,2호선,0248,양천구청,234-2,20210527,하행,1,2,지상,1,2번 출입구,지하,B1,2번 출입구,1200,1811-009,M
2026-08-07 15:39,1041726,승강기)에스컬레이터-홍대입구 내선(7-3) 1호기,2호선,0239,홍대입구,239,20210527,하행,1,내부,지하,B2,"신촌 방면7-3, 합정 방면4-2",지하,B3,"신촌 방면7-3, 합정 방면4-2",1200,1800-425,M
2026-08-07 15:39,1148876,승강기)에스컬레이터-잠실새내 1번출구 상행1,2호선,0217,잠실새내,217,20210527,상행,1,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1802-837,M
2026-08-07 15:39,1500046,승강기)에스컬레이터-양천구청 1번 출입구 2호기,2호선,0248,양천구청,234-2,20210527,상행,2,2,지하,B1,2번 출입구,지상,1,2번 출입구,1200,1811-000,M
2026-08-07 15:39,1041727,승강기)에스컬레이터-홍대입구 외선(4-1) 2호기,2호선,0239,홍대입구,239,20210527,상행,2,내부,지하,B3,"합정 방면4-1, 신촌 방면7-4",지하,B2,"합정 방면4-1, 신촌 방면7-4",1200,1800-426,M
2026-08-07 15:39,1148877,승강기)에스컬레이터-잠실새내 2번출구 하행2,2호선,0217,잠실새내,217,20210527,하행,2,2,지상,1,2번 출입구,지하,B1,2번 출입구,1200,1802-748,M
2026-08-07 15:39,1500047,승강기)에스컬레이터-신정네거리 2번출구 3호기,2호선,0249,신정네거리,234-3,20210527,하행,3,2,지상,1,2번 출입구,지하,B1,2번 출입구,800,1811-014,M
2026-08-07 15:39,1781384,승강기)에스컬레이터-봉천 4번출구 7호기,2호선,0229,봉천,229,20220830,하행,7,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200형,1815-784,M
2026-08-07 15:39,1041728,승강기)에스컬레이터-서초 6번출구 하행 1,2호선,0224,서초,224,20210527,하행,1,6,지상,1,6번 출입구,지하,B1,6번 출입구,1200,1802-697,M
